gene,gene_name,zscore,pvalue,pred_perf_R2,VAR_g,n,covariance_n,model_n
SLC2A1,SLC2A1,1.10730760316,0.268160958217,0.000159485819285,0.000751491258604,3,3,3
CDKAL1,CDKAL1,1.10730283166,0.268163020487,0.0337738980276,0.0278569303092,44,44,44
TBC1D15,TBC1D15,-1.1071276152,0.268238757576,0.0770072981833,0.0401704106956,21,21,21
TCF3,TCF3,-1.10678676349,0.268386132384,0.00202515851696,0.0101077828128,31,31,31
XRRA1,XRRA1,-1.10677115089,0.26839288417,0.896031795459,0.873944373413,35,35,35
POLR2B,POLR2B,-1.10603366557,0.268711948164,0.00150152967982,0.00265005981864,17,18,18
ANKIB1,ANKIB1,1.10578442761,0.268819836778,0.0323819790141,0.038262817195,37,37,37
LNPEP,LNPEP,-1.10575025281,0.268834632476,0.228204629205,0.157400435594,39,42,42
REG4,REG4,-1.10546445175,0.268958389581,0.0529444137087,0.05628706821,40,40,40
SQRDL,SQRDL,1.10540332784,0.268984862432,0.104222352674,0.0623931646165,30,30,30
ABR,ABR,1.10499287906,0.269162674709,0.0429053847514,0.0228078380863,15,15,15
ARHGAP1,ARHGAP1,1.10467945908,0.269298507038,0.0112198753017,0.0136820963369,18,18,18
ZNF566,ZNF566,-1.10461358554,0.269327061794,0.0984586294477,0.0906341190034,43,43,43
GOLGA7B,GOLGA7B,1.10457922201,0.269341958467,0.15682027779,0.11872662603,45,45,45
TYK2,TYK2,1.10455022555,0.269354528942,0.161721043061,0.10099242586,13,13,13
PRDX6,PRDX6,-1.1044848898,0.269382854613,0.383763864162,0.300330223086,46,46,46
ASB7,ASB7,1.10448123792,0.269384437909,0.00298432663236,0.00294809232257,4,4,4
IDI2,IDI2,-1.10443244619,0.269405592502,0.280893282221,0.222988451391,64,65,65
CSF3R,CSF3R,-1.10428127128,0.269471144528,0.00102429036961,0.00559264450844,14,14,14
DHX34,DHX34,1.10403963177,0.26957594628,0.115276623943,0.0791872735382,31,31,31
AATK,AATK,1.10403158048,0.269579438695,0.50352173553,0.37175654504,11,12,12
NUDT19,NUDT19,1.10399120042,0.26959695486,0.0500399443787,0.0474092315093,36,36,36
GNAL,GNAL,-1.10357699977,0.269776672958,0.12539897669,0.0913923443209,36,36,36
CNTNAP1,CNTNAP1,1.10352325125,0.269800000001,0.00391356433965,0.00187676787839,1,1,1
TSSC1,TSSC1,-1.1028043403,0.270112142861,0.0508529646337,0.0311815779276,18,18,18
SYNJ1,SYNJ1,-1.10216655551,0.270389268917,0.00244418643953,0.00479419268931,11,11,11
NDUFA9,NDUFA9,-1.1019210455,0.270495998257,0.0524433937037,0.0423485626585,40,41,41
KRT72,KRT72,1.10173841252,0.270575412111,0.574992900807,0.383261796671,53,55,55
FAM49B,FAM49B,-1.10137600422,0.27073304455,0.00109193363478,0.00244117195966,13,14,14
RAC1,RAC1,1.10134058984,0.270748451697,0.484573532305,0.463460337247,65,67,67
CD302,CD302,1.10133212408,0.270752134844,0.037428057443,0.0371077753786,40,40,40
AZI1,AZI1,-1.10110506733,0.270850931864,0.0185219263027,0.0080028690984,2,2,2
AMD1,AMD1,1.10099231932,0.2709,0.000172675577956,0.00038230794211,1,1,1
RAB37,RAB37,-1.10062788449,0.271058644357,0.0101103296759,0.00702131305854,15,15,15
UTF1,UTF1,1.10052875891,0.27110180633,0.223839314978,0.223126025242,62,62,62
CSDC2,CSDC2,1.10039585869,0.271159682089,0.11765797726,0.106190504697,31,31,31
NAGA,NAGA,1.10037638858,0.271168161698,0.0510378357162,0.035937200681,17,17,17
SNPH,SNPH,1.09999595054,0.271333886264,0.386421467717,0.389928243273,30,30,30
CTSK,CTSK,1.09993872381,0.271358821095,0.542237901214,0.553811376377,97,97,97
CENPH,CENPH,-1.09973206283,0.271448880488,0.0305954392811,0.0211607268888,10,11,11
BICD2,BICD2,1.09972347797,0.271452622069,0.20885585287,0.151396824308,34,34,34
IL27,IL27,1.0997045389,0.271460876501,0.037247712799,0.0343660643322,21,21,21
PAFAH1B2,PAFAH1B2,-1.09950188933,0.27154921034,0.112609623269,0.0516446354835,14,14,14
HK1,HK1,1.09898922843,0.27177276431,0.0310173684962,0.0285360103406,31,31,31
SFI1,SFI1,-1.09881722096,0.27184779914,0.207208154094,0.143388354399,16,17,17
PRPSAP2,PRPSAP2,1.09870972203,0.271894700607,0.097007288923,0.0707887566183,33,34,34
CCDC18,CCDC18,1.09859033832,0.271946793862,0.0586917929288,0.0326726483547,9,9,9
TP53I3,TP53I3,-1.09856996862,0.271955682892,0.325793282637,0.305133148496,57,59,59
SUMF1,SUMF1,1.09849209396,0.271989668055,0.517315983378,0.420542055882,35,35,35
RERE,RERE,-1.09836092321,0.272046918657,0.150393951827,0.106980920414,9,9,9
CRYGS,CRYGS,1.09808933731,0.27216548088,0.0364517996563,0.0319044127638,32,32,32
GNL2,GNL2,-1.09776298986,0.272307996318,0.0808227295453,0.0404374986851,10,10,10
ANKS3,ANKS3,-1.09744263345,0.272447945145,0.00216882132012,0.00990653565133,25,25,25
AICDA,AICDA,-1.09732350358,0.272500000002,0.00604381155866,7.39321790871e-05,1,1,1
SLC27A3,SLC27A3,1.09700373784,0.272639758135,0.0758103761115,0.0511273753312,8,8,8
WRN,WRN,1.09684523409,0.272709052614,0.0592834650596,0.0278557981797,15,15,15
SLC2A9,SLC2A9,1.096565184,0.272831514025,0.0864181096372,0.0652721129311,24,24,24
RNF130,RNF130,1.09636958136,0.272917070231,0.0236188868769,0.0231806770362,45,46,46
C17orf79,C17orf79,-1.09624685748,0.27297075878,0.108669104247,0.0705987590649,22,22,22
ANG,ANG,1.09601114019,0.27307389931,0.300220479634,0.220679833194,75,76,76
UTS2,UTS2,1.09572794937,0.273197847612,0.312232907616,0.380926886912,110,111,111
HSBP1L1,HSBP1L1,1.09554739654,0.273276892913,0.41818097293,0.345658588807,74,77,77
MTUS2,MTUS2,1.09537498009,0.273352390735,0.0606763919333,0.062779807718,49,49,49
HPD,HPD,1.09527520892,0.27339608511,0.628767644585,0.576354727293,23,23,23
SSR1,SSR1,-1.09518275947,0.273436577231,0.0348191537044,0.0173599161375,13,13,13
FAM117A,FAM117A,-1.09501614023,0.27350956548,0.0101207881966,0.0179476840777,27,27,27
SAMD1,SAMD1,1.09501020514,0.273512165616,4.05194132673e-06,0.00255555883922,16,16,16
POMZP3,POMZP3,-1.09494013677,0.273542863533,0.648702759178,0.726108944946,111,111,111
CD81,CD81,1.09457479023,0.273702965039,0.137476094674,0.181263459192,112,112,112
CHPF2,CHPF2,1.0936932503,0.274089535565,0.0704300477641,0.0567670668133,45,45,45
AGXT2L2,AGXT2L2,-1.09345496471,0.27419409194,0.00797259691977,0.0177007401481,34,35,35
ARL4C,ARL4C,-1.09324910427,0.27428444255,0.122412704655,0.0777661118744,45,45,45
CNNM2,CNNM2,1.0929075342,0.27443439997,0.0076399011548,0.00863001104739,11,11,11
ZBTB17,ZBTB17,1.09287281769,0.274449644481,0.000365424274576,0.00034004540891,4,4,4
MRPL17,MRPL17,-1.09266003832,0.274543091555,0.0239633890638,0.0213735187889,20,20,20
CDC25B,CDC25B,-1.0926383728,0.274552607698,0.214941555158,0.175616577713,53,54,54
A2M,A2M,1.09255999763,0.274587034291,0.124441073205,0.07696791552,19,19,19
POPDC2,POPDC2,1.09252438256,0.274602679321,0.21768446599,0.172862416157,17,17,17
ACTR8,ACTR8,1.09247016195,0.274626498583,0.0472686305414,0.0326027317404,17,17,17
TIGD6,TIGD6,1.09196736799,0.274847444555,0.162917456195,0.122388828099,95,98,98
CBLL1,CBLL1,1.09184507671,0.274901202141,0.0102825279976,0.00861133139926,19,19,19
HSD17B1,HSD17B1,-1.09171410509,0.274958783447,0.0163552873411,0.013392810175,15,17,17
FTSJD1,FTSJD1,-1.09137469184,0.27510804385,0.157488577533,0.060219887239,29,31,31
ATPAF2,ATPAF2,1.09126835395,0.275154818387,0.407280541449,0.432140556519,107,107,107
EPOR,EPOR,-1.09068601192,0.275411067738,0.0966445596082,0.137512004218,80,80,80
DGUOK,DGUOK,1.09052058839,0.275483889141,0.054368084093,0.05330994367,32,32,32
PTP4A1,PTP4A1,1.09050597932,0.275490320858,0.000166428447834,0.000518569825705,3,3,3
ARHGAP27,ARHGAP27,-1.09040114775,0.275536476497,0.00294576285145,0.00521217587195,15,15,15
MAN2C1,MAN2C1,-1.09034170968,0.275562648458,0.76530430602,0.853377229916,45,45,45
GTF3C5,GTF3C5,-1.09028040438,0.275589644381,0.0016464809177,0.00170489253159,7,7,7
TRIM13,TRIM13,-1.09017322091,0.275636847191,0.00601188271654,0.0108166525484,23,23,23
C9orf71,C9orf71,-1.09004744122,0.275692246674,0.246521335522,0.250702161321,51,52,52
CD209,CD209,-1.08965628671,0.275864578658,0.0477053268415,0.0278892564748,29,29,29
GDF15,GDF15,-1.08927490583,0.276032675384,0.672357206563,0.654704935571,51,51,51
SH3PXD2B,SH3PXD2B,1.08922441554,0.276054934626,0.248029804749,0.180044160057,5,5,5
DISP1,DISP1,-1.08892310231,0.27618779758,0.0665686162664,0.0594247600016,33,33,33
KLHL9,KLHL9,1.08877217321,0.276254365598,0.0795418497681,0.125788692145,86,86,86
HEMGN,HEMGN,1.0882848188,0.276469390341,3.92946466077e-07,0.000695410948599,3,3,3
IMPDH1,IMPDH1,-1.0880795783,0.27655997826,0.0472759484301,0.0374041025395,28,28,28
SYT1,SYT1,1.08775745666,0.276702195328,0.114941913029,0.0857805377776,37,37,37
ARMC5,ARMC5,1.08765830162,0.276745982422,0.0582138344385,0.0486486370473,19,21,21
WASF3,WASF3,-1.08727477469,0.276915393259,0.044696824522,0.0283362084334,24,24,24
GGPS1,GGPS1,1.08708423215,0.276999585645,0.0676954675751,0.0409489921545,29,29,29
CHD1,CHD1,1.08692652815,0.277069281312,0.0028088072481,0.00610883820489,17,18,18
ZMYND19,ZMYND19,-1.08692140319,0.277071546436,0.00461521777454,0.00380691446595,10,10,10
PXMP2,PXMP2,1.08684302316,0.277106190325,0.050857663844,0.0301486831743,30,31,31
CD72,CD72,1.08651757656,0.277250068942,0.00180223042668,0.00630752925012,23,23,23
ZNF90,ZNF90,-1.08625407442,0.277366599444,0.031779120506,0.0144458727979,11,11,11
KRT81,KRT81,1.08584679385,0.277546779774,0.0434945297317,0.030735901954,32,32,32
GAL3ST4,GAL3ST4,-1.08551342513,0.277694320928,0.0695681256674,0.0568354133815,33,33,33
DDX20,DDX20,1.08536443443,0.277760277973,0.00815994843814,0.0177068818451,36,36,36
NDRG1,NDRG1,1.08518436475,0.277840007681,0.0546312039172,0.0447432761358,34,35,35
CD151,CD151,-1.08514501401,0.277857433139,0.768300120393,0.754477227503,69,69,69
DENND2C,DENND2C,1.0850488688,0.27790001169,0.110254267482,0.056429084782,18,18,18
SLC25A40,SLC25A40,1.08488238253,0.277973751756,0.00168309068698,0.00509264737966,27,27,27
C6orf164,C6orf164,-1.08472490245,0.27804351506,0.32026865756,0.250754162647,33,33,33
SMU1,SMU1,1.08465970748,0.278072399767,0.115878453063,0.0847211298231,36,37,37
ST3GAL1,ST3GAL1,-1.08442114042,0.27817811459,0.0861850916705,0.0428073018034,23,23,23
SLC23A2,SLC23A2,-1.0842469129,0.278255336293,0.0460629100562,0.0271036408189,32,32,32
DHDDS,DHDDS,-1.08399868809,0.27836538052,0.125442636737,0.102959576001,23,23,23
CTRL,CTRL,1.08353985569,0.27856887029,0.00747224253082,0.00696954442913,8,8,8
KDELR3,KDELR3,1.08323579716,0.278703774406,0.00173982498163,0.00031619614608,3,3,3
NT5C2,NT5C2,-1.08323016685,0.278706272871,0.27167830594,0.217620950437,25,25,25
TPCN1,TPCN1,1.08311199592,0.278758715038,0.00189949313917,0.00488243265991,14,14,14
PXK,PXK,1.08310383241,0.278762338107,0.140423795124,0.0934233885879,21,21,21
DNAJC7,DNAJC7,-1.08306986458,0.278777413804,0.00174704637543,0.000254640214863,3,3,3
EFCAB7,EFCAB7,-1.08296946773,0.278821975457,0.00987008484585,0.00855562329282,26,27,27
ARHGEF12,ARHGEF12,1.08285555283,0.278872543032,0.00715583567554,0.0133268357238,35,35,35
TRIM65,TRIM65,1.08272706609,0.27892958663,0.347637180529,0.193409128379,26,26,26
SERHL2,SERHL2,-1.08269108776,0.278945561166,0.0737620952032,0.0676661074014,61,63,63
TOR1AIP2,TOR1AIP2,-1.08213469187,0.27919268261,0.0213182797307,0.0157552199973,14,14,14
COL8A2,COL8A2,-1.08211822182,0.279199999998,0.00500943508867,0.00221985665351,1,1,1
SECISBP2L,SECISBP2L,1.08167209258,0.27939825791,0.00131229079875,6.91629827828e-05,3,3,3
DCPS,DCPS,-1.08162547045,0.279418982106,0.276594319896,0.177950659704,45,46,46
ZNF384,ZNF384,-1.08147065059,0.279487809222,0.0511796479977,0.055676773841,64,66,66
MIIP,MIIP,-1.08140487585,0.279517053698,0.0812663434133,0.0774635112722,54,54,54
ZNF569,ZNF569,1.08137083631,0.279532189026,2.13824871942e-05,0.00130405790752,9,9,9
CALCRL,CALCRL,-1.08098873938,0.279702122682,0.0413212216233,0.0268880063488,11,11,11
GOLIM4,GOLIM4,-1.08067654392,0.279841020496,0.00078795636171,0.00199356641972,13,13,13
CCDC109B,CCDC109B,-1.08066816899,0.279844747203,0.0502847801212,0.0296516124614,14,14,14
THOP1,THOP1,1.08058634231,0.279881160513,0.0571780081815,0.0435172872666,26,26,26
TFPI,TFPI,1.08048201256,0.279927592479,0.00185740687959,0.00368147921836,12,12,12
PLEK,PLEK,-1.08039059565,0.279968281887,0.158881553835,0.140756025205,47,47,47
ZNF16,ZNF16,1.07968294173,0.280283392617,0.0141631684197,0.0172083791568,21,21,21
CCDC151,CCDC151,-1.07911090409,0.280538290903,0.00490222724021,0.0167331112651,35,35,35
DLK2,DLK2,1.07864548117,0.280745798109,0.228412504164,0.18721489109,22,22,22
MITD1,MITD1,1.07864081006,0.280747881235,0.107843761695,0.0728104978198,25,25,25
CHRNG,CHRNG,-1.07851460944,0.280804165588,0.0115447319793,0.00925336756612,12,12,12
ZNF252,ZNF252,1.07845835981,0.280829254891,0.155274802007,0.155134205224,40,40,40
EXOC6B,EXOC6B,-1.07835315557,0.280876183747,0.00181037140128,0.00785388817686,39,40,40
ZNF581,ZNF581,-1.07830516502,0.280897592843,0.0289648418529,0.0103557747931,10,10,10
ATP2A3,ATP2A3,1.07804079892,0.281015549241,0.0417275839797,0.036369420508,50,50,50
TMEM123,TMEM123,-1.07781573856,0.281115994471,0.00112254772769,0.002856719879,15,16,16
PCMT1,PCMT1,-1.07759538821,0.281214361215,0.0171156296867,0.00493439201227,26,26,26
WDR53,WDR53,1.07755831938,0.281230911432,0.0924901994667,0.0395724398365,11,12,12
PIAS3,PIAS3,-1.07742076972,0.281292329361,0.000332623087471,0.00117037491695,4,4,4
ANKRD22,ANKRD22,-1.0773677194,0.281316019535,0.240265049556,0.155731810105,24,25,25
KDM3A,KDM3A,1.07731324453,0.281340347266,0.000622374023562,0.00344100835273,13,13,13
FOXP4,FOXP4,-1.07727666435,0.281356684275,0.0209159476766,0.0224358753265,30,30,30
FAM201A,FAM201A,-1.07694892269,0.281503085115,0.0477708161018,0.0627008909463,53,53,53
SLC7A5,SLC7A5,1.07657333307,0.281670922992,0.0648472435738,0.029766773135,16,16,16
ABTB1,ABTB1,1.07639554127,0.281750395605,0.202822570165,0.19346585899,60,60,60
TOP2B,TOP2B,1.07631448549,0.281786632441,0.0036991327612,0.00364611218039,15,15,15
ZNF76,ZNF76,1.07573862026,0.282044170042,0.124882767383,0.0791842805398,22,23,23
TSEN15,TSEN15,1.07549617927,0.282152641882,0.151360369076,0.138143403973,57,57,57
ZNF512,ZNF512,1.07530559972,0.28223792997,0.00602312753701,0.0104593589165,23,23,23
ACOX1,ACOX1,1.07527310231,0.282252474943,0.587137644585,0.579828383197,37,39,39
PPAPDC2,PPAPDC2,-1.07517511147,0.282296336104,0.32102234781,0.210196921532,24,24,24
ANKRD37,ANKRD37,1.07516692638,0.282299999998,0.00247753610576,9.19338330707e-05,1,1,1
PGM3,PGM3,-1.07434632429,0.282667489987,0.0150450243443,0.0134465858241,22,23,23
NOM1,NOM1,-1.07412551324,0.282766431075,0.000443134657735,0.000754401944621,10,10,10
DENND4B,DENND4B,1.07405357956,0.28279866821,0.0420932150954,0.0202644298424,14,14,14
BLOC1S1,BLOC1S1,1.0739016864,0.282866747431,0.0506804930412,0.0276903457567,21,21,21
DDIT4,DDIT4,-1.07365628652,0.282976760266,0.0039835895729,0.00765353667061,15,15,15
CCDC92,CCDC92,-1.07361271565,0.282996296129,0.0771013157341,0.078077318625,30,30,30
ZNF862,ZNF862,-1.07318736433,0.283187058837,0.0737864076293,0.0433307582968,14,14,14
KIRREL3,KIRREL3,-1.0730119262,0.283265765174,0.0821169644754,0.0722968304281,71,71,71
SF3B2,SF3B2,-1.07297904305,0.283280519102,0.0963864444703,0.0768024771913,13,13,13
VRK1,VRK1,-1.07206701034,0.283689935075,0.0123015928414,0.00536599305764,9,9,9
KLHL35,KLHL35,-1.07203933689,0.283702364083,0.256778914973,0.188440032532,10,10,10
TRUB1,TRUB1,1.07189080403,0.283769081117,0.0274558560977,0.0104539806445,10,10,10
CD4,CD4,1.07184483948,0.28378972933,0.0604730520238,0.0445566556193,31,31,31
NUF2,NUF2,-1.07180261297,0.283808699236,0.00992340262679,0.00432560625155,7,7,7
DSCR3,DSCR3,-1.07170249439,0.2838536801,0.0192542473384,0.00820919839945,8,8,8
E2F2,E2F2,1.0716868772,0.283860696962,0.0148175373308,0.015350811476,30,30,30
SIRT6,SIRT6,1.07146228584,0.283961619693,0.0677704215972,0.047189617317,22,22,22
OMA1,OMA1,-1.07139604021,0.283991392573,0.126442525916,0.0980434360086,47,47,47
APH1B,APH1B,-1.07116620003,0.284094706401,0.0245891286816,0.0353585601865,57,57,57
PPP1R13L,PPP1R13L,1.07052520947,0.284382967919,0.0439442743947,0.0321742225391,33,33,33
NOC4L,NOC4L,1.07036849093,0.284453476321,0.131744893833,0.147963906251,120,120,120
WWOX,WWOX,1.07036659213,0.284454330672,0.36490164969,0.272474269828,111,113,113
S100A12,S100A12,1.07019602872,0.284531081544,0.42211744016,0.331325466522,36,37,37
SURF2,SURF2,-1.07015757378,0.284548387602,0.00798841408379,0.00759330327185,19,19,19
CYB5A,CYB5A,-1.07015092797,0.284551378519,0.0343377880876,0.0222737287173,28,30,30
GAPDHS,GAPDHS,-1.06986651033,0.284679399356,0.0269791895207,0.000359905016076,2,3,3
NDFIP1,NDFIP1,1.06968313292,0.28476196106,0.132588614723,0.0888069917004,55,56,56
PDPK1,PDPK1,-1.06908296073,0.285032288833,0.00216342535572,0.00771547367654,19,19,19
PARP1,PARP1,-1.06860120989,0.285249403145,0.116853632491,0.0723365859891,31,31,31
GSPT1,GSPT1,-1.0679290699,0.285552508388,0.0235349399149,0.0265993043858,33,33,33
RDBP,RDBP,-1.06792702504,0.285553430861,0.0760865183777,0.0477405183893,17,17,17
B3GNTL1,B3GNTL1,-1.06775859217,0.285629420864,0.402830973893,0.42111039732,56,57,57
PDE6C,PDE6C,-1.06762089056,0.285691556337,0.010487741615,0.00468660654907,8,8,8
SLC43A1,SLC43A1,1.06761906642,0.28569237951,0.0330152453625,0.0220266224929,15,15,15
CCNJ,CCNJ,-1.06760217969,0.285699999999,0.000250643684321,0.000620188073977,1,1,1
SNRNP25,SNRNP25,1.06757734476,0.285711207529,0.461152031744,0.429147502535,26,26,26
BAZ1A,BAZ1A,-1.06755816526,0.285719863074,0.0089905288558,0.00884887687935,9,9,9
VPS29,VPS29,1.06723098404,0.285867544476,0.0331026903223,0.0195132760081,16,16,16
MBP,MBP,1.06696607756,0.285987154407,0.0636808706064,0.0207732944515,5,5,5
HMOX2,HMOX2,-1.06681391772,0.286055872536,0.020101857892,0.0248978936712,24,24,24
CGREF1,CGREF1,-1.06665019902,0.286129823315,0.204930505728,0.161662639888,27,27,27
ORMDL2,ORMDL2,1.06661031407,0.28614784107,0.00922086136145,0.00940183562919,4,4,4
CACNG6,CACNG6,1.06659201619,0.286156107269,0.0148730052054,0.0221012184925,46,46,46
USP4,USP4,-1.06627355555,0.286299999999,0.00402449903406,0.000176200023269,1,1,1
AJAP1,AJAP1,-1.06596162993,0.286440987332,0.0691856491097,0.0252999534789,30,30,30
S100A5,S100A5,-1.06593986052,0.286450828643,0.00130261962671,0.00280297461084,9,9,9
VPS13D,VPS13D,1.06593691047,0.286452162292,0.00715516142269,0.00438814209974,7,7,7
PDE7A,PDE7A,-1.06582853816,0.286501157782,0.027310907789,0.020312540235,22,22,22
MRI1,MRI1,-1.06574736872,0.28653785847,0.0971328530849,0.0867640956409,55,57,57
DLEC1,DLEC1,1.0656376509,0.286587472328,0.0394261393294,0.0206770459466,14,14,14
RNPS1,RNPS1,1.06535998459,0.286713057583,0.0913521721525,0.0678393252648,13,13,13
TMEM67,TMEM67,1.06485081339,0.286943446356,0.0229580652985,0.0329227415317,48,51,51
PCSK7,PCSK7,-1.06481113179,0.286961406655,0.0955119971652,0.0798061631765,23,24,24
SLC22A16,SLC22A16,1.06445593703,0.287122205251,0.659462156099,0.719065471919,101,102,102
FAM115A,FAM115A,-1.06436644938,0.287162726386,0.00643621309763,0.00776326545762,11,11,11
SRSF5,SRSF5,-1.06430739681,0.287189468247,0.00302152553445,0.00432321271719,11,11,11
MYBBP1A,MYBBP1A,1.0634112977,0.287595471559,0.00943358660861,0.00648165063575,12,12,12
METRNL,METRNL,-1.06317510363,0.287702550489,0.0496297957175,0.0316854133327,14,14,14
SRSF2,SRSF2,-1.06305610704,0.287756507957,0.000133657203662,0.000995669923517,8,8,8
AKR1B1,AKR1B1,1.06302516485,0.287770539411,0.076149357567,0.0517669403686,22,22,22
ROPN1L,ROPN1L,-1.06251930227,0.288,9.30347453543e-05,0.000997098009646,1,1,1
EVPL,EVPL,1.06221588395,0.288137690532,0.255886100486,0.203977510071,13,13,13
TRAPPC8,TRAPPC8,1.06220535148,0.28814247094,0.0182744745578,0.0138986154909,14,14,14
TCF7,TCF7,-1.06208009134,0.288199327281,0.00318130512013,0.00508065976501,14,15,15
LCN2,LCN2,1.06185634591,0.288300905521,0.0312514841878,0.0136511344407,2,2,2
EBF4,EBF4,1.06182360593,0.288315771176,0.345364262504,0.304843178254,48,48,48
GNAI1,GNAI1,-1.06179594807,0.288328329687,0.0478245544126,0.0412119185383,25,26,26
SLC14A1,SLC14A1,1.06150509196,0.28846042007,0.149542195687,0.147564167983,92,92,92
OXSM,OXSM,-1.06142795733,0.288495457097,0.0274620174585,0.0196835154843,11,11,11
ASCC3,ASCC3,1.06140414352,0.288506274673,0.0332551586939,0.0193821670984,14,14,14
SDC4,SDC4,-1.06122861851,0.288586016477,0.0188503434832,0.0111016054299,44,45,45
CUEDC1,CUEDC1,-1.06090906214,0.288731230517,0.113247139537,0.104867710228,67,67,67
RAB19,RAB19,1.06086041223,0.288753342516,0.0389291529683,0.0247352526243,18,18,18
GALNT14,GALNT14,-1.06080911725,0.288776657969,0.131678204487,0.091477010321,18,18,18
ZNF514,ZNF514,1.0607303717,0.288812453182,0.536966004148,0.57296112588,42,42,42
TMBIM6,TMBIM6,-1.06071988709,0.288817219377,0.0352589185992,0.066001687889,79,80,80
MAPK12,MAPK12,1.06069924766,0.288826602002,0.0104297351466,0.00877771832735,12,13,13
CDO1,CDO1,1.06056206342,0.28888897078,0.479503639289,0.447649884366,6,6,6
ZC3H8,ZC3H8,-1.06037838473,0.288972491778,0.0509445537552,0.024340696099,8,8,8
RAD9B,RAD9B,1.06035865853,0.288981462496,0.138327669314,0.122830210613,29,29,29
OAS3,OAS3,1.06033282906,0.288993209029,0.000504013147802,0.000493450643634,6,6,6
ALDH4A1,ALDH4A1,1.06030913046,0.289003986785,0.0487981282955,0.029691455355,28,28,28
NIT2,NIT2,1.06021859532,0.289045163255,0.176429844718,0.127251138311,12,12,12
DCAF10,DCAF10,-1.06015692049,0.289073215973,0.174580569952,0.11577436694,55,56,56
AGPAT4,AGPAT4,-1.05990782249,0.289186536545,0.00135798362677,0.00365109500795,11,11,11
